time,cpu,percpu,mem,ram,disk,disk_io,network,gpu load,gpu memutil
2021-05-18 21:00:05.332306,99.9,70.05499999999999,43255.38671875,82245.91796875,11324.02734375,"{'rc': 2, 'wc': 2161, 'rb': 262144, 'wb': 647561216}","{'sent': 248666, 'recv': 23739555}",0.0,0.0
2021-05-18 21:00:10.478176,87.3,3.55,50284.8359375,89274.625,11324.02734375,"{'rc': 2, 'wc': 2177, 'rb': 262144, 'wb': 647680000}","{'sent': 248944, 'recv': 23820741}",0.0,0.0
2021-05-18 21:00:15.168754,2.5,2.5,52552.58203125,91535.58984375,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 248998, 'recv': 23895801}",0.0,0.0
2021-05-18 21:00:20.108854,79.3,99.775,53080.515625,92064.90234375,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 248998, 'recv': 24034161}",0.0,0.0
2021-05-18 21:00:25.744888,90.4,64.865,52460.14453125,91445.796875,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 249052, 'recv': 24116841}",0.0,0.0
2021-05-18 21:00:31.314868,2.5,2.525,52438.45703125,91420.296875,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 249330, 'recv': 24205107}",0.0,0.0
2021-05-18 21:00:36.033428,2.5,40.254999999999995,52438.41796875,91420.1328125,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 249330, 'recv': 24288147}",0.0,0.0
2021-05-18 21:00:41.381573,99.8,33.775,43269.125,82257.6484375,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 249536, 'recv': 24374225}",0.0,0.0
2021-05-18 21:00:46.360862,82.6,2.5,50108.15625,89097.265625,11324.02734375,"{'rc': 2, 'wc': 2185, 'rb': 262144, 'wb': 647716864}","{'sent': 251408, 'recv': 24453375}",0.0,0.0
2021-05-18 21:00:51.409889,2.5,2.5,52137.5390625,91121.5703125,11324.02734375,"{'rc': 2, 'wc': 2195, 'rb': 262144, 'wb': 647798784}","{'sent': 251560, 'recv': 24536753}",0.0,0.0
2021-05-18 21:00:56.200117,76.4,81.86,52739.38671875,91722.5390625,11324.02734375,"{'rc': 2, 'wc': 2195, 'rb': 262144, 'wb': 647798784}","{'sent': 251560, 'recv': 24621833}",0.0,0.0
2021-05-18 21:01:01.873135,89.9,100.0,69022.2265625,107983.47265625,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252162, 'recv': 24715681}",0.0,0.0
2021-05-18 21:01:08.058172,100.0,100.0,109903.4375,148781.234375,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252260, 'recv': 24813879}",0.0,0.0
2021-05-18 21:01:15.247565,99.9,55.80499999999999,111075.18359375,149954.33203125,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 24932739}",0.0,0.0
2021-05-18 21:01:24.144545,99.3,99.225,97188.1328125,136092.21875,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 25081479}",5.0,0.0
2021-05-18 21:01:31.742604,20.0,20.075,111167.63671875,150041.70703125,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 25206999}",0.0,0.0
2021-05-18 21:01:38.097760,18.7,12.575,111168.58984375,150041.8046875,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 25312419}",0.0,0.0
2021-05-18 21:01:44.390794,2.5,2.5,111168.60546875,150041.6953125,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 25419219}",0.0,0.0
2021-05-18 21:01:50.673863,2.5,2.5,111170.35546875,150041.78515625,11324.02734375,"{'rc': 2, 'wc': 2199, 'rb': 262144, 'wb': 647815168}","{'sent': 252364, 'recv': 25533339}",0.0,0.0
2021-05-18 21:01:57.163126,2.5,2.5,77006.1796875,115876.44921875,11324.02734375,"{'rc': 2, 'wc': 2210, 'rb': 262144, 'wb': 647892992}","{'sent': 253957, 'recv': 25647403}",0.0,0.0
2021-05-18 21:02:05.269394,13.7,98.14750000000001,77032.09375,115972.484375,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254011, 'recv': 25776403}",0.0,0.0
2021-05-18 21:02:12.181519,48.9,56.9,42469.6015625,81474.8046875,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254119, 'recv': 25895743}",0.0,0.0
2021-05-18 21:02:17.927675,76.7,33.004999999999995,49480.85546875,88473.80859375,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254721, 'recv': 25993255}",0.0,0.0
2021-05-18 21:02:22.791413,2.5,2.5,51957.58203125,90942.46875,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254721, 'recv': 26072995}",0.0,0.0
2021-05-18 21:02:27.647337,2.5,2.5,51958.828125,90942.578125,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254721, 'recv': 26150995}",0.0,0.0
2021-05-18 21:02:32.760612,85.9,92.14,52533.640625,91518.34765625,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 254787, 'recv': 26234521}",0.0,0.0
2021-05-18 21:02:38.236780,64.2,84.7225,47956.67578125,86951.14453125,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 255065, 'recv': 26329567}",0.0,0.0
2021-05-18 21:02:43.126972,2.5,2.525,51994.96484375,90978.40625,11324.02734375,"{'rc': 2, 'wc': 2215, 'rb': 262144, 'wb': 647913472}","{'sent': 256714, 'recv': 26415431}",0.0,0.0
2021-05-18 21:02:48.034844,81.3,92.61749999999999,52447.8359375,91431.7578125,11324.02734375,"{'rc': 2, 'wc': 2225, 'rb': 262144, 'wb': 647999488}","{'sent': 256714, 'recv': 26494631}",0.0,0.0
2021-05-18 21:02:53.876922,89.8,60.7,47176.71875,86173.35546875,11324.02734375,"{'rc': 2, 'wc': 2230, 'rb': 262144, 'wb': 648019968}","{'sent': 257046, 'recv': 26588417}",0.0,0.0
2021-05-18 21:02:59.098031,2.5,2.5,51887.48828125,90872.6484375,11324.02734375,"{'rc': 2, 'wc': 2230, 'rb': 262144, 'wb': 648019968}","{'sent': 257204, 'recv': 26667617}",0.0,0.0
2021-05-18 21:03:04.076303,81.4,94.8575,52453.9921875,91435.12109375,11324.02734375,"{'rc': 2, 'wc': 2230, 'rb': 262144, 'wb': 648019968}","{'sent': 257258, 'recv': 26741357}",0.0,0.0
2021-05-18 21:03:09.684729,83.5,60.0875,47153.14453125,86148.6640625,11324.02734375,"{'rc': 2, 'wc': 2230, 'rb': 262144, 'wb': 648019968}","{'sent': 257818, 'recv': 26830055}",0.0,0.0
2021-05-18 21:03:14.844863,2.5,2.5,51913.58984375,90898.9453125,11324.02734375,"{'rc': 2, 'wc': 2233, 'rb': 262144, 'wb': 648036352}","{'sent': 257818, 'recv': 26908595}",0.0,0.0
2021-05-18 21:03:19.753363,80.6,84.50750000000001,52653.21875,91636.41796875,11324.02734375,"{'rc': 2, 'wc': 2234, 'rb': 262144, 'wb': 648040448}","{'sent': 257818, 'recv': 26982215}",0.0,0.0
2021-05-18 21:03:25.298071,30.3,99.975,58637.09765625,97630.44921875,11324.02734375,"{'rc': 2, 'wc': 2234, 'rb': 262144, 'wb': 648040448}","{'sent': 259466, 'recv': 27071679}",0.0,0.0
2021-05-18 21:03:31.324930,100.0,100.0,107655.33203125,146557.43359375,11324.02734375,"{'rc': 2, 'wc': 2245, 'rb': 262144, 'wb': 648118272}","{'sent': 259520, 'recv': 27165939}",0.0,0.0
2021-05-18 21:03:38.149539,100.0,52.6075,111102.515625,149980.53125,11324.02734375,"{'rc': 2, 'wc': 2249, 'rb': 262144, 'wb': 648134656}","{'sent': 261168, 'recv': 27277243}",0.0,0.0
2021-05-18 21:03:46.978906,98.9,99.22749999999999,94314.04296875,133224.75390625,11324.02734375,"{'rc': 2, 'wc': 2264, 'rb': 262144, 'wb': 648228864}","{'sent': 261222, 'recv': 27423163}",5.0,0.0
2021-05-18 21:03:54.560425,20.0,20.075,111093.03125,149969.75,11324.02734375,"{'rc': 2, 'wc': 2264, 'rb': 262144, 'wb': 648228864}","{'sent': 261222, 'recv': 27549343}",0.0,0.0
2021-05-18 21:04:01.242238,16.2,13.525,111093.5703125,149969.66015625,11324.02734375,"{'rc': 2, 'wc': 2264, 'rb': 262144, 'wb': 648228864}","{'sent': 261770, 'recv': 27651111}",0.0,0.0
2021-05-18 21:04:07.550645,2.5,2.525,111096.3046875,149969.6953125,11324.02734375,"{'rc': 2, 'wc': 2264, 'rb': 262144, 'wb': 648228864}","{'sent': 261770, 'recv': 27759051}",0.0,0.0
2021-05-18 21:04:14.317290,2.5,99.475,87920.34375,126844.5234375,11324.02734375,"{'rc': 2, 'wc': 2264, 'rb': 262144, 'wb': 648228864}","{'sent': 261824, 'recv': 27874311}",0.0,0.0
2021-05-18 21:04:22.811239,97.9,96.025,76981.265625,115920.04296875,11324.02734375,"{'rc': 3, 'wc': 2301, 'rb': 266240, 'wb': 648478720}","{'sent': 263472, 'recv': 28019935}",0.0,0.0
2021-05-18 21:04:30.681393,57.5,92.265,53060.9765625,92052.796875,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 263472, 'recv': 28156135}",0.0,0.0
2021-05-18 21:04:36.285433,2.5,2.5,51935.30859375,90922.8125,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264090, 'recv': 28248307}",0.0,0.0
2021-05-18 21:04:41.215336,2.5,2.5,51937.703125,90922.93359375,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264144, 'recv': 28335307}",5.0,0.0
2021-05-18 21:04:46.356330,98.7,79.745,47866.29296875,86850.37890625,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264198, 'recv': 28423747}",0.0,0.0
2021-05-18 21:04:51.485697,57.7,51.5875,48914.1328125,87907.78515625,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264566, 'recv': 28512763}",0.0,0.0
2021-05-18 21:04:56.059762,2.5,2.5,52056.609375,91042.45703125,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264670, 'recv': 28590283}",0.0,0.0
2021-05-18 21:05:00.918763,2.6,2.5,52059.7109375,91042.59765625,11324.02734375,"{'rc': 3, 'wc': 2316, 'rb': 266240, 'wb': 648548352}","{'sent': 264887, 'recv': 28672183}",0.0,0.0
2021-05-18 21:05:05.854528,99.8,89.4725,42903.06640625,81894.05859375,11324.02734375,"{'rc': 3, 'wc': 2322, 'rb': 266240, 'wb': 648585216}","{'sent': 264887, 'recv': 28763023}",0.0,0.0
2021-05-18 21:05:10.864891,77.8,29.0125,49585.24609375,88576.51953125,11324.02734375,"{'rc': 3, 'wc': 2339, 'rb': 266240, 'wb': 648708096}","{'sent': 265165, 'recv': 28851349}",0.0,0.0
2021-05-18 21:05:15.580223,2.5,2.5,52076.640625,91061.390625,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 265165, 'recv': 28936309}",0.0,0.0
2021-05-18 21:05:20.460054,6.6,79.30250000000001,52076.00390625,91061.34765625,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 265219, 'recv': 29019289}",5.0,0.0
2021-05-18 21:05:26.439147,90.6,66.38,52391.46875,91379.51953125,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 265219, 'recv': 29125669}",0.0,0.0
2021-05-18 21:05:31.971326,2.5,2.5,52343.75390625,91330.19140625,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 265671, 'recv': 29225761}",0.0,0.0
2021-05-18 21:05:37.008042,2.6,2.525,52347.44140625,91330.25390625,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 265833, 'recv': 29317021}",0.0,0.0
2021-05-18 21:05:41.802185,87.4,99.975,52827.390625,91810.4609375,11324.02734375,"{'rc': 3, 'wc': 2347, 'rb': 266240, 'wb': 648744960}","{'sent': 267579, 'recv': 29402923}",0.0,0.0
2021-05-18 21:05:46.932628,100.0,87.7125,82071.859375,121005.7890625,11324.02734375,"{'rc': 3, 'wc': 2358, 'rb': 266240, 'wb': 648830976}","{'sent': 267579, 'recv': 29493043}",6.0,0.0
2021-05-18 21:05:53.808691,25.3,92.71,100272.89453125,139177.49609375,11324.02734375,"{'rc': 3, 'wc': 2362, 'rb': 266240, 'wb': 648847360}","{'sent': 267677, 'recv': 29619681}",0.0,0.0
2021-05-18 21:06:01.584945,4.2,98.125,83133.640625,122063.296875,11324.02734375,"{'rc': 3, 'wc': 2362, 'rb': 266240, 'wb': 648847360}","{'sent': 267829, 'recv': 29757779}",0.0,0.0
2021-05-18 21:06:09.202136,98.1,70.08250000000001,111282.3828125,150153.19140625,11324.02734375,"{'rc': 3, 'wc': 2362, 'rb': 266240, 'wb': 648847360}","{'sent': 268057, 'recv': 29897651}",0.0,0.0
2021-05-18 21:06:15.747595,20.0,20.05,111286.19140625,150154.1640625,11324.02734375,"{'rc': 3, 'wc': 2375, 'rb': 266240, 'wb': 648925184}","{'sent': 269650, 'recv': 30009375}",0.0,0.0
2021-05-18 21:06:22.414503,8.6,7.275,111285.23046875,150154.09375,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 269650, 'recv': 30126135}",0.0,0.0
2021-05-18 21:06:28.647725,2.5,2.525,111286.04296875,150154.234375,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 269650, 'recv': 30233595}",0.0,0.0
2021-05-18 21:06:35.093564,2.5,2.525,111286.18359375,150154.234375,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 269852, 'recv': 30337533}",0.0,0.0
2021-05-18 21:06:41.505379,2.5,2.5,111285.2265625,150154.73046875,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 270222, 'recv': 30445767}",0.0,0.0
2021-05-18 21:06:48.812852,100.0,64.6475,111190.859375,150068.1796875,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 270474, 'recv': 30571887}",0.0,0.0
2021-05-18 21:06:57.400831,98.3,25.972500000000004,42921.80859375,81860.59765625,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 270548, 'recv': 30719667}",0.0,0.0
2021-05-18 21:07:03.035300,61.5,54.77750000000001,47983.4453125,86980.3828125,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 271644, 'recv': 30815027}",0.0,0.0
2021-05-18 21:07:08.026823,2.5,2.525,52209.37109375,91194.7265625,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 271644, 'recv': 30897407}",0.0,0.0
2021-05-18 21:07:13.197283,2.5,50.3975,52212.3984375,91195.56640625,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 271866, 'recv': 30977303}",0.0,0.0
2021-05-18 21:07:19.183321,91.5,64.28,52226.59375,91214.10546875,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 272384, 'recv': 31075541}",0.0,0.0
2021-05-18 21:07:24.355928,2.5,2.525,52227.75390625,91214.0234375,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 272864, 'recv': 31159547}",0.0,0.0
2021-05-18 21:07:29.110870,2.5,2.5,52229.1953125,91215.046875,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 273140, 'recv': 31242743}",0.0,0.0
2021-05-18 21:07:34.192337,94.8,99.825,52749.8203125,91733.8046875,11324.02734375,"{'rc': 3, 'wc': 2381, 'rb': 266240, 'wb': 648966144}","{'sent': 274917, 'recv': 31328607}",0.0,0.0
2021-05-18 21:07:39.285193,62.3,68.87249999999999,48549.7578125,87544.1640625,11324.02734375,"{'rc': 3, 'wc': 2392, 'rb': 266240, 'wb': 649048064}","{'sent': 275343, 'recv': 31416291}",0.0,0.0
2021-05-18 21:07:43.995298,2.5,2.5,52180.03125,91165.0078125,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 275565, 'recv': 31490307}",0.0,0.0
2021-05-18 21:07:48.846262,2.5,14.52,52178.83984375,91165.33984375,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 275915, 'recv': 31563663}",0.0,0.0
2021-05-18 21:07:54.086811,99.8,46.3725,43370.9296875,82361.80859375,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 275915, 'recv': 31652463}",0.0,0.0
2021-05-18 21:07:59.188995,82.8,2.5,50049.3125,89041.9140625,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 276321, 'recv': 31738989}",0.0,0.0
2021-05-18 21:08:04.072219,2.5,2.5,52150.56640625,91136.3984375,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 276375, 'recv': 31815429}",0.0,0.0
2021-05-18 21:08:09.096735,2.5,2.5,52150.95703125,91136.94140625,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 276375, 'recv': 31898289}",0.0,0.0
2021-05-18 21:08:14.197097,100.0,49.0475,43209.40625,82205.6875,11324.02734375,"{'rc': 3, 'wc': 2396, 'rb': 266240, 'wb': 649064448}","{'sent': 278043, 'recv': 31978153}",0.0,0.0
2021-05-18 21:08:19.138433,94.1,100.0,90496.57421875,129414.58984375,11324.02734375,"{'rc': 3, 'wc': 2409, 'rb': 266240, 'wb': 649162752}","{'sent': 278097, 'recv': 32059093}",5.0,0.0
2021-05-18 21:08:26.930859,99.4,100.0,115257.46484375,154131.8671875,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278097, 'recv': 32180653}",0.0,0.0
2021-05-18 21:08:36.116558,98.4,98.5,95265.6171875,134172.87890625,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278321, 'recv': 32326099}",3.0,0.0
2021-05-18 21:08:43.859955,20.0,20.075,111383.875,150256.44140625,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278321, 'recv': 32447299}",0.0,0.0
2021-05-18 21:08:50.413901,18.9,12.772499999999999,111384.078125,150256.328125,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278375, 'recv': 32546359}",0.0,0.0
2021-05-18 21:08:56.777618,4.1,2.5,111384.96875,150256.28125,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278375, 'recv': 32641099}",0.0,0.0
2021-05-18 21:09:03.061507,2.5,2.5,111386.3203125,150256.32421875,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 278429, 'recv': 32731579}",0.0,0.0
2021-05-18 21:09:09.566020,2.5,2.525,77223.3125,116090.9921875,11324.02734375,"{'rc': 3, 'wc': 2415, 'rb': 266240, 'wb': 649187328}","{'sent': 280305, 'recv': 32831255}",0.0,0.0
2021-05-18 21:09:17.094148,2.5,98.10249999999999,77255.96484375,116194.6796875,11324.02734375,"{'rc': 3, 'wc': 2430, 'rb': 266240, 'wb': 649289728}","{'sent': 280359, 'recv': 32952635}",5.0,0.0
2021-05-18 21:09:23.888928,37.6,57.332499999999996,42633.71875,81640.95703125,11324.02734375,"{'rc': 3, 'wc': 2430, 'rb': 266240, 'wb': 649289728}","{'sent': 280359, 'recv': 33068795}",0.0,0.0
2021-05-18 21:09:30.164226,67.4,2.5,50507.390625,89500.1015625,11324.02734375,"{'rc': 3, 'wc': 2430, 'rb': 266240, 'wb': 649289728}","{'sent': 280907, 'recv': 33161867}",0.0,0.0
2021-05-18 21:09:34.924751,2.5,2.525,52209.234375,91196.30859375,11324.02734375,"{'rc': 3, 'wc': 2430, 'rb': 266240, 'wb': 649289728}","{'sent': 281140, 'recv': 33236551}",0.0,0.0
2021-05-18 21:09:39.800803,2.5,39.53,52209.51171875,91195.25390625,11324.02734375,"{'rc': 3, 'wc': 2430, 'rb': 266240, 'wb': 649289728}","{'sent': 282734, 'recv': 33312095}",5.0,0.0
2021-05-18 21:09:45.550734,64.1,70.9675,51485.28515625,90481.5234375,11324.02734375,"{'rc': 3, 'wc': 2441, 'rb': 266240, 'wb': 649375744}","{'sent': 282734, 'recv': 33401615}",0.0,0.0
2021-05-18 21:09:51.001885,2.5,2.5,52275.6484375,91262.11328125,11324.02734375,"{'rc': 3, 'wc': 2446, 'rb': 266240, 'wb': 649396224}","{'sent': 283012, 'recv': 33489461}",0.0,0.0
2021-05-18 21:09:55.937031,52.2,79.9825,52360.48046875,91346.32421875,11324.02734375,"{'rc': 3, 'wc': 2446, 'rb': 266240, 'wb': 649396224}","{'sent': 283012, 'recv': 33563681}",0.0,0.0
2021-05-18 21:10:01.586247,60.1,68.275,49420.19140625,88417.96875,11324.02734375,"{'rc': 3, 'wc': 2446, 'rb': 266240, 'wb': 649396224}","{'sent': 283777, 'recv': 33656689}",0.0,0.0
2021-05-18 21:10:06.999141,2.5,2.525,52168.1640625,91154.390625,11324.02734375,"{'rc': 3, 'wc': 2469, 'rb': 266240, 'wb': 649564160}","{'sent': 284055, 'recv': 33747775}",0.0,0.0
2021-05-18 21:10:11.873821,2.5,2.5,52169.8515625,91154.609375,11324.02734375,"{'rc': 3, 'wc': 2469, 'rb': 266240, 'wb': 649564160}","{'sent': 284055, 'recv': 33831775}",0.0,0.0
2021-05-18 21:10:16.805795,94.8,99.575,52919.0390625,91902.17578125,11324.02734375,"{'rc': 3, 'wc': 2477, 'rb': 266240, 'wb': 649601024}","{'sent': 284055, 'recv': 33913915}",0.0,0.0
2021-05-18 21:10:22.086361,50.7,84.1225,48251.39453125,87248.21875,11324.02734375,"{'rc': 3, 'wc': 2477, 'rb': 266240, 'wb': 649601024}","{'sent': 284905, 'recv': 34009951}",0.0,0.0
2021-05-18 21:10:26.883490,2.5,2.525,52202.97265625,91188.9375,11324.02734375,"{'rc': 3, 'wc': 2477, 'rb': 266240, 'wb': 649601024}","{'sent': 284905, 'recv': 34089691}",0.0,0.0
2021-05-18 21:10:31.697753,2.6,2.525,52206.94921875,91189.23046875,11324.02734375,"{'rc': 3, 'wc': 2477, 'rb': 266240, 'wb': 649601024}","{'sent': 286553, 'recv': 34176995}",0.0,0.0
2021-05-18 21:10:36.677440,2.5,27.0225,52204.52734375,91188.6484375,11324.02734375,"{'rc': 3, 'wc': 2493, 'rb': 266240, 'wb': 649703424}","{'sent': 288146, 'recv': 34261239}",0.0,0.0
2021-05-18 21:10:41.953936,75.2,90.475,53641.80078125,92632.32421875,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288402, 'recv': 34358657}",0.0,0.0
2021-05-18 21:10:47.913780,100.0,98.455,108791.8359375,147676.265625,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288402, 'recv': 34463777}",0.0,0.0
2021-05-18 21:10:55.008994,99.8,57.605,111182.54296875,150059.19921875,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288554, 'recv': 34590415}",0.0,0.0
2021-05-18 21:11:03.190315,98.4,98.35,95893.98046875,134796.89453125,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288652, 'recv': 34735713}",0.0,0.0
2021-05-18 21:11:11.015985,20.1,20.05,111278.3359375,150146.9609375,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288748, 'recv': 34864233}",0.0,0.0
2021-05-18 21:11:17.645795,19.1,16.0975,111276.62890625,150146.87109375,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288802, 'recv': 34972473}",0.0,0.0
2021-05-18 21:11:24.105275,5.1,5.075,111279.30078125,150146.859375,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288802, 'recv': 35074593}",0.0,0.0
2021-05-18 21:11:30.576005,3.2,2.5,111279.30859375,150146.8984375,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288868, 'recv': 35180379}",0.0,0.0
2021-05-18 21:11:36.737832,2.5,2.525,111280.08203125,150147.0,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288910, 'recv': 35288019}",0.0,0.0
2021-05-18 21:11:43.059900,2.5,2.5,111280.078125,150146.98046875,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288910, 'recv': 35393019}",0.0,0.0
2021-05-18 21:11:49.327002,98.9,20.267500000000005,98443.76953125,137334.51953125,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288964, 'recv': 35499279}",0.0,0.0
2021-05-18 21:11:58.574639,25.9,58.254999999999995,42832.3828125,81839.4375,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 288964, 'recv': 35684139}",0.0,0.0
2021-05-18 21:12:04.358093,78.1,2.5,50515.81640625,89505.91796875,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 289586, 'recv': 35770491}",0.0,0.0
2021-05-18 21:12:09.103847,2.5,2.5,52283.03515625,91266.4765625,11324.02734375,"{'rc': 3, 'wc': 2497, 'rb': 266240, 'wb': 649719808}","{'sent': 289856, 'recv': 35850663}",0.0,0.0
2021-05-18 21:12:14.062522,2.5,81.0,52281.984375,91266.44921875,11324.02734375,"{'rc': 3, 'wc': 2503, 'rb': 266240, 'wb': 649748480}","{'sent': 289856, 'recv': 35928783}",5.0,0.0
2021-05-18 21:12:19.998925,91.0,63.654999999999994,52325.859375,91313.953125,11324.02734375,"{'rc': 3, 'wc': 2505, 'rb': 266240, 'wb': 649756672}","{'sent': 289964, 'recv': 36019983}",0.0,0.0
